loudness,[1000 tanh|250 tanh|1000 tanh|1000 tanh],mean_squared_error,1024,100,54,21.28880324319921
loudness,[250 relu|750 relu|500 relu|500 relu],mean_squared_error,1024,100,29,3.818243766404698
loudness,[500 tanh|750 tanh|250 tanh|1000 tanh],mean_squared_error,1024,100,71,13.523907815016319
loudness,[750 linear|500 linear|250 linear],mean_squared_error,1024,100,16,105.1325345021863
loudness,[750 linear|750 linear|250 linear|750 linear],mean_squared_error,1024,100,12,112.55543236775024
loudness,[500 linear|750 linear|250 linear|750 linear],mean_squared_error,1024,100,100,47.02053624841053
loudness,[250 tanh|500 tanh|250 tanh|1000 tanh],mean_squared_error,1024,100,70,12.523764616263913
loudness,[250 relu|500 relu|1000 relu|750 relu],mean_squared_error,1024,100,28,4.179424324861114
loudness,[750 linear|1000 linear|500 linear|250 linear],mean_squared_error,1024,100,100,49.64098186058473
timbre,[10000 tanh|1000 sigmoid],mean_squared_error,128,200,52,345.02809062734246
loudness,[1000 tanh|500 tanh|500 tanh|1000 tanh],mean_squared_error,1024,100,46,13.229422549973076
loudness,[250 linear|1000 linear|750 linear|250 linear],mean_squared_error,1024,100,100,39.62560685088869
loudness,[250 tanh|750 tanh],mean_squared_error,1024,100,57,10.656238130717453
loudness,[500 relu|500 relu|750 relu|750 relu],mean_squared_error,1024,100,30,3.82456127869883
loudness,[500 relu|250 relu|1000 relu|500 relu],mean_squared_error,1024,100,34,48.42201448020587
loudness,[500 linear|1000 linear|500 linear|1000 linear],mean_squared_error,1024,100,74,278.59222344517667
pitch,[2000 tanh|1000 sigmoid|500 sigmoid],mean_squared_error,4098,1,1,0.006639215991376878
pitch,[1000 tanh|500 sigmoid|500 sigmoid],mean_squared_error,4098,5,5,0.0046620090759834235
pitch,[1000 tanh|500 sigmoid|500 sigmoid],mean_squared_error,4098,5,5,0.00519661373175306
timbre,[500 sigmoid|100 sigmoid|250 sigmoid|500 sigmoid],mean_squared_error,4098,300,178,291.7655926404668
timbre,[500 sigmoid|100 sigmoid|250 sigmoid|500 sigmoid],mean_squared_error,1024,300,279,276.5620517495088
timbre,[500 sigmoid|100 tanh|250 sigmoid|500 sigmoid],mean_squared_error,16392,1000,501,280.058572820586
pitch,[1000 sigmoid|500 sigmoid|100 sigmoid|100 sigmoid|100 sigmoid],mean_squared_logarithmic_error,4098,500,285,0.0024184009763999616
timbre,[500 sigmoid],mean_squared_error,1024,100,72,303.889770827612
timbre,[1000 sigmoid|1000 sigmoid|1000 sigmoid|50 sigmoid],mean_squared_error,1024,100,89,312.69853668025064
timbre,[100 sigmoid|500 sigmoid|50 sigmoid|500 sigmoid],mean_squared_error,1024,100,81,311.14170166172534
timbre,[100 sigmoid|50 sigmoid|1000 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,311.1592969867503
timbre,[1000 linear|50 linear|500 linear|500 linear],mean_squared_error,1024,100,14,634.633575998936
timbre,[1000 tanh|1000 tanh|1000 tanh],mean_squared_error,1024,100,39,311.7056577259496
timbre,[1000 sigmoid|100 sigmoid|1000 sigmoid|500 sigmoid],mean_squared_error,1024,100,59,304.0727209010842
timbre,[50 tanh|50 tanh|50 tanh],mean_squared_error,1024,100,78,334.44103076753765
timbre,[50 tanh|1000 tanh|1000 tanh|500 tanh],mean_squared_error,1024,100,87,338.32115145099755
timbre,[50 linear|500 linear|100 linear|500 linear],mean_squared_error,1024,100,19,569.0478220784526
timbre,[1000 sigmoid|100 sigmoid|500 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,305.1020101673835
timbre,[500 tanh|1000 tanh|100 tanh|1000 tanh],mean_squared_error,1024,100,53,317.4150597238056
timbre,[100 tanh|50 tanh|1000 tanh|100 tanh],mean_squared_error,1024,100,59,327.3247646024662
timbre,[50 sigmoid|50 sigmoid|1000 sigmoid],mean_squared_error,1024,100,100,323.54553285818304
timbre,[500 linear|100 linear|50 linear|1000 linear],mean_squared_error,1024,100,57,560.4236490279948
